Region;French Jura
Country;France
#;2
Spring Name/Station Name;La Loue
Literature;Vivier et al. (2025)
Lat;47.011
Lon;6.299
Elev (m);530
Recharge Area (km2);200
Start Date;21.02.1969
End Date;30.12.2024
Resolution;Daily
Data Source;EDF
Data License;Permission obtained by JB Charlier
Contact For License;
Spring ID;JUR_02_FR
Date;Discharge m^3/s
2020-05-26T00:00:00.000Z;0.058
2020-05-27T00:00:00.000Z;0.051
2020-05-28T00:00:00.000Z;0.045
2020-05-29T00:00:00.000Z;0.038
2020-05-30T00:00:00.000Z;0.035
2020-05-31T00:00:00.000Z;0.031
2020-06-01T00:00:00.000Z;0.028
2020-06-02T00:00:00.000Z;0.028
2020-06-03T00:00:00.000Z;0.022
2020-06-04T00:00:00.000Z;0.063
2020-06-05T00:00:00.000Z;0.057
2020-06-06T00:00:00.000Z;0.117
2020-06-07T00:00:00.000Z;0.536
2020-06-08T00:00:00.000Z;0.122
2020-06-09T00:00:00.000Z;0.083
2020-06-10T00:00:00.000Z;0.069
2020-06-11T00:00:00.000Z;0.137
2020-06-12T00:00:00.000Z;0.12
2020-06-13T00:00:00.000Z;0.145
2020-06-14T00:00:00.000Z;0.194
2020-06-15T00:00:00.000Z;0.109
2020-06-16T00:00:00.000Z;0.078
2020-06-17T00:00:00.000Z;0.723
2020-06-18T00:00:00.000Z;0.32
2020-06-19T00:00:00.000Z;0.147
2020-06-20T00:00:00.000Z;0.096
2020-06-21T00:00:00.000Z;0.07
2020-06-22T00:00:00.000Z;0.061
2020-06-23T00:00:00.000Z;0.051
2020-06-24T00:00:00.000Z;0.045
2020-06-25T00:00:00.000Z;0.038
2020-06-26T00:00:00.000Z;0.029
2020-06-27T00:00:00.000Z;0.027
2020-06-28T00:00:00.000Z;0.021
2020-06-29T00:00:00.000Z;0.049
2020-06-30T00:00:00.000Z;0.036
2020-07-01T00:00:00.000Z;0.015
2020-07-02T00:00:00.000Z;0.01
2020-07-03T00:00:00.000Z;0.01
2020-07-04T00:00:00.000Z;0.007
2020-07-05T00:00:00.000Z;0.01
2020-07-06T00:00:00.000Z;0.008
2020-07-07T00:00:00.000Z;0.012
2020-07-08T00:00:00.000Z;0.011
2020-07-09T00:00:00.000Z;0.013
2020-07-10T00:00:00.000Z;0.018
2020-07-11T00:00:00.000Z;0.016
2020-07-12T00:00:00.000Z;0.016
2020-07-13T00:00:00.000Z;0.014
2020-07-14T00:00:00.000Z;0.015
2020-07-15T00:00:00.000Z;0.015
2020-07-16T00:00:00.000Z;0.019
2020-07-17T00:00:00.000Z;0.027
2020-07-18T00:00:00.000Z;0.031
2020-07-19T00:00:00.000Z;0.017
2020-07-20T00:00:00.000Z;0.02
2020-07-21T00:00:00.000Z;0.013
2020-07-22T00:00:00.000Z;0.016
2020-07-23T00:00:00.000Z;0.012
2020-07-24T00:00:00.000Z;0.015
2020-07-25T00:00:00.000Z;0.012
2020-07-26T00:00:00.000Z;0.013
2020-07-27T00:00:00.000Z;0.012
2020-07-28T00:00:00.000Z;0.014
2020-07-29T00:00:00.000Z;0.012
2020-07-30T00:00:00.000Z;0.012
2020-07-31T00:00:00.000Z;0.012
2020-08-01T00:00:00.000Z;0.013
2020-08-02T00:00:00.000Z;0.018
2020-08-03T00:00:00.000Z;0.03
2020-08-04T00:00:00.000Z;0.027
2020-08-05T00:00:00.000Z;0.017
2020-08-06T00:00:00.000Z;0.017
2020-08-07T00:00:00.000Z;0.015
2020-08-08T00:00:00.000Z;0.016
2020-08-09T00:00:00.000Z;0.016
2020-08-10T00:00:00.000Z;0.015
2020-08-11T00:00:00.000Z;0.017
2020-08-12T00:00:00.000Z;0.017
2020-08-13T00:00:00.000Z;0.018
2020-08-14T00:00:00.000Z;0.019
2020-08-15T00:00:00.000Z;0.019
2020-08-16T00:00:00.000Z;0.019
2020-08-17T00:00:00.000Z;0.02
2020-08-18T00:00:00.000Z;0.022
2020-08-19T00:00:00.000Z;0.023
2020-08-20T00:00:00.000Z;0.023
2020-08-21T00:00:00.000Z;0.023
2020-08-22T00:00:00.000Z;0.024
2020-08-23T00:00:00.000Z;0.024
2020-08-24T00:00:00.000Z;0.024
2020-08-25T00:00:00.000Z;0.024
2020-08-26T00:00:00.000Z;0.023
2020-08-27T00:00:00.000Z;0.023
2020-08-28T00:00:00.000Z;0.027
2020-08-29T00:00:00.000Z;0.053
2020-08-30T00:00:00.000Z;0.067
2020-08-31T00:00:00.000Z;0.08
2020-09-01T00:00:00.000Z;0.057
2020-09-02T00:00:00.000Z;0.041
2020-09-03T00:00:00.000Z;0.034
2020-09-04T00:00:00.000Z;0.029
2020-09-05T00:00:00.000Z;0.026
2020-09-06T00:00:00.000Z;0.025
2020-09-07T00:00:00.000Z;0.025
2020-09-08T00:00:00.000Z;0.024
2020-09-09T00:00:00.000Z;0.023
2020-09-10T00:00:00.000Z;0.023
2020-09-11T00:00:00.000Z;0.022
2020-09-12T00:00:00.000Z;0.021
2020-09-13T00:00:00.000Z;0.02
2020-09-14T00:00:00.000Z;0.019
2020-09-15T00:00:00.000Z;0.018
2020-09-16T00:00:00.000Z;0.018
2020-09-17T00:00:00.000Z;0.017
2020-09-18T00:00:00.000Z;0.018
2020-09-19T00:00:00.000Z;0.018
2020-09-20T00:00:00.000Z;0.018
2020-09-21T00:00:00.000Z;0.018
2020-09-22T00:00:00.000Z;0.018
2020-09-23T00:00:00.000Z;0.019
2020-09-24T00:00:00.000Z;0.02
2020-09-25T00:00:00.000Z;0.026
2020-09-26T00:00:00.000Z;0.056
2020-09-27T00:00:00.000Z;0.089
2020-09-28T00:00:00.000Z;0.102
2020-09-29T00:00:00.000Z;0.158
2020-09-30T00:00:00.000Z;0.077
2020-10-01T00:00:00.000Z;0.052
2020-10-02T00:00:00.000Z;0.241
2020-10-03T00:00:00.000Z;1.52
2020-10-04T00:00:00.000Z;1
2020-10-05T00:00:00.000Z;0.268
2020-10-06T00:00:00.000Z;0.705
2020-10-07T00:00:00.000Z;0.511
2020-10-08T00:00:00.000Z;0.303
2020-10-09T00:00:00.000Z;0.175
2020-10-10T00:00:00.000Z;0.961
2020-10-11T00:00:00.000Z;0.512
2020-10-12T00:00:00.000Z;0.244
2020-10-13T00:00:00.000Z;0.173
2020-10-14T00:00:00.000Z;0.139
2020-10-15T00:00:00.000Z;0.112
2020-10-16T00:00:00.000Z;0.163
2020-10-17T00:00:00.000Z;0.181
2020-10-18T00:00:00.000Z;0.125
2020-10-19T00:00:00.000Z;0.099
2020-10-20T00:00:00.000Z;0.087
2020-10-21T00:00:00.000Z;0.083
2020-10-22T00:00:00.000Z;0.073
2020-10-23T00:00:00.000Z;0.36
2020-10-24T00:00:00.000Z;0.831
2020-10-25T00:00:00.000Z;0.32
2020-10-26T00:00:00.000Z;2.45
2020-10-27T00:00:00.000Z;0.697
2020-10-28T00:00:00.000Z;0.428
2020-10-29T00:00:00.000Z;1.54
2020-10-30T00:00:00.000Z;0.587
2020-10-31T00:00:00.000Z;0.311
2020-11-01T00:00:00.000Z;0.22
2020-11-02T00:00:00.000Z;0.184
2020-11-03T00:00:00.000Z;0.363
2020-11-04T00:00:00.000Z;0.505
2020-11-05T00:00:00.000Z;0.303
2020-11-06T00:00:00.000Z;0.219
2020-11-07T00:00:00.000Z;0.168
2020-11-08T00:00:00.000Z;0.128
2020-11-09T00:00:00.000Z;0.108
2020-11-10T00:00:00.000Z;0.091
2020-11-11T00:00:00.000Z;0.084
2020-11-12T00:00:00.000Z;0.081
2020-11-13T00:00:00.000Z;0.077
2020-11-14T00:00:00.000Z;0.072
2020-11-15T00:00:00.000Z;0.069
2020-11-16T00:00:00.000Z;0.085
2020-11-17T00:00:00.000Z;0.086
2020-11-18T00:00:00.000Z;0.077
2020-11-19T00:00:00.000Z;0.195
2020-11-20T00:00:00.000Z;0.384
2020-11-21T00:00:00.000Z;0.257
2020-11-22T00:00:00.000Z;0.179
2020-11-23T00:00:00.000Z;0.131
2020-11-24T00:00:00.000Z;0.111
2020-11-25T00:00:00.000Z;0.096
2020-11-26T00:00:00.000Z;0.085
2020-11-27T00:00:00.000Z;0.08
2020-11-28T00:00:00.000Z;0.076
2020-11-29T00:00:00.000Z;0.072
2020-11-30T00:00:00.000Z;0.064
2020-12-01T00:00:00.000Z;0.062
2020-12-02T00:00:00.000Z;0.064
2020-12-03T00:00:00.000Z;0.065
2020-12-04T00:00:00.000Z;0.627
2020-12-05T00:00:00.000Z;0.682
2020-12-06T00:00:00.000Z;0.382
2020-12-07T00:00:00.000Z;0.251
2020-12-08T00:00:00.000Z;0.209
2020-12-09T00:00:00.000Z;0.325
2020-12-10T00:00:00.000Z;0.277
2020-12-11T00:00:00.000Z;0.333
2020-12-12T00:00:00.000Z;3.01
2020-12-13T00:00:00.000Z;2.81
2020-12-14T00:00:00.000Z;0.599
2020-12-15T00:00:00.000Z;0.415
2020-12-16T00:00:00.000Z;0.811
2020-12-17T00:00:00.000Z;0.437
2020-12-18T00:00:00.000Z;0.286
2020-12-19T00:00:00.000Z;0.218
2020-12-20T00:00:00.000Z;1.27
2020-12-21T00:00:00.000Z;0.694
2020-12-22T00:00:00.000Z;0.869
2020-12-23T00:00:00.000Z;0.838
2020-12-24T00:00:00.000Z;2.62
2020-12-25T00:00:00.000Z;1.59
2020-12-26T00:00:00.000Z;0.616
2020-12-27T00:00:00.000Z;0.445
2020-12-28T00:00:00.000Z;1.59
2020-12-29T00:00:00.000Z;0.818
2020-12-30T00:00:00.000Z;0.601
2020-12-31T00:00:00.000Z;0.491
2021-01-01T00:00:00.000Z;0.481
2021-01-02T00:00:00.000Z;0.418
2021-01-03T00:00:00.000Z;0.357
2021-01-04T00:00:00.000Z;0.307
2021-01-05T00:00:00.000Z;0.25
2021-01-06T00:00:00.000Z;0.21
2021-01-07T00:00:00.000Z;0.182
2021-01-08T00:00:00.000Z;0.16
2021-01-09T00:00:00.000Z;0.141
2021-01-10T00:00:00.000Z;0.124
2021-01-11T00:00:00.000Z;0.106
2021-01-12T00:00:00.000Z;0.1
2021-01-13T00:00:00.000Z;0.596
2021-01-14T00:00:00.000Z;6.77
2021-01-15T00:00:00.000Z;3.59
2021-01-16T00:00:00.000Z;0.937
2021-01-17T00:00:00.000Z;0.495
2021-01-18T00:00:00.000Z;0.347
2021-01-19T00:00:00.000Z;0.277
2021-01-20T00:00:00.000Z;0.399
2021-01-21T00:00:00.000Z;2
2021-01-22T00:00:00.000Z;2.65
2021-01-23T00:00:00.000Z;1.81
2021-01-24T00:00:00.000Z;1.01
2021-01-25T00:00:00.000Z;0.549
2021-01-26T00:00:00.000Z;0.376
2021-01-27T00:00:00.000Z;0.313
2021-01-28T00:00:00.000Z;6.48
2021-01-29T00:00:00.000Z;4.39
2021-01-30T00:00:00.000Z;1.77
2021-01-31T00:00:00.000Z;1.37
2021-02-01T00:00:00.000Z;3.09
2021-02-02T00:00:00.000Z;2.39
2021-02-03T00:00:00.000Z;3.14
2021-02-04T00:00:00.000Z;1.22
2021-02-05T00:00:00.000Z;0.493
2021-02-06T00:00:00.000Z;0.299
2021-02-07T00:00:00.000Z;0.541
2021-02-08T00:00:00.000Z;0.519
2021-02-09T00:00:00.000Z;0.38
2021-02-10T00:00:00.000Z;1.71
2021-02-11T00:00:00.000Z;0.776
2021-02-12T00:00:00.000Z;0.375
2021-02-13T00:00:00.000Z;0.219
2021-02-14T00:00:00.000Z;0.137
2021-02-15T00:00:00.000Z;0.109
2021-02-16T00:00:00.000Z;0.094
2021-02-17T00:00:00.000Z;0.128
2021-02-18T00:00:00.000Z;0.11
2021-02-19T00:00:00.000Z;0.091
2021-02-20T00:00:00.000Z;0.081
2021-02-21T00:00:00.000Z;0.073
2021-02-22T00:00:00.000Z;0.064
2021-02-23T00:00:00.000Z;0.053
2021-02-24T00:00:00.000Z;0.052
2021-02-25T00:00:00.000Z;0.043
2021-02-26T00:00:00.000Z;0.043
2021-02-27T00:00:00.000Z;0.034
2021-02-28T00:00:00.000Z;0.041
2021-03-01T00:00:00.000Z;0.042
2021-03-02T00:00:00.000Z;0.039
2021-03-03T00:00:00.000Z;0.039
2021-03-04T00:00:00.000Z;0.037
2021-03-05T00:00:00.000Z;0.039
2021-03-06T00:00:00.000Z;0.036
2021-03-07T00:00:00.000Z;0.034
2021-03-08T00:00:00.000Z;0.034
2021-03-09T00:00:00.000Z;0.032
2021-03-10T00:00:00.000Z;0.03
2021-03-11T00:00:00.000Z;0.03
2021-03-12T00:00:00.000Z;0.082
2021-03-13T00:00:00.000Z;0.117
2021-03-14T00:00:00.000Z;0.482
2021-03-15T00:00:00.000Z;0.91
2021-03-16T00:00:00.000Z;0.923
2021-03-17T00:00:00.000Z;0.946
2021-03-18T00:00:00.000Z;0.877
2021-03-19T00:00:00.000Z;0.594
2021-03-20T00:00:00.000Z;0.37
2021-03-21T00:00:00.000Z;0.262
2021-03-22T00:00:00.000Z;0.21
2021-03-23T00:00:00.000Z;0.188
2021-03-24T00:00:00.000Z;0.135
2021-03-25T00:00:00.000Z;0.113
2021-03-26T00:00:00.000Z;0.104
2021-03-27T00:00:00.000Z;0.189
2021-03-28T00:00:00.000Z;0.116
2021-03-29T00:00:00.000Z;0.106
2021-03-30T00:00:00.000Z;0.097
2021-03-31T00:00:00.000Z;0.09
2021-04-01T00:00:00.000Z;0.079
2021-04-02T00:00:00.000Z;0.074
2021-04-03T00:00:00.000Z;0.065
2021-04-04T00:00:00.000Z;0.054
2021-04-05T00:00:00.000Z;0.054
2021-04-06T00:00:00.000Z;0.054
2021-04-07T00:00:00.000Z;0.048
2021-04-08T00:00:00.000Z;0.044
2021-04-09T00:00:00.000Z;0.044
2021-04-10T00:00:00.000Z;0.038
2021-04-11T00:00:00.000Z;0.035
2021-04-12T00:00:00.000Z;0.257
2021-04-13T00:00:00.000Z;0.17
2021-04-14T00:00:00.000Z;0.107
2021-04-15T00:00:00.000Z;0.086
2021-04-16T00:00:00.000Z;0.071
2021-04-17T00:00:00.000Z;0.058
2021-04-18T00:00:00.000Z;0.051
2021-04-19T00:00:00.000Z;0.044
2021-04-20T00:00:00.000Z;0.043
2021-04-21T00:00:00.000Z;0.043
2021-04-22T00:00:00.000Z;0.044
2021-04-23T00:00:00.000Z;0.037
2021-04-24T00:00:00.000Z;0.034
2021-04-25T00:00:00.000Z;0.034
2021-04-26T00:00:00.000Z;0.031
2021-04-27T00:00:00.000Z;0.034
2021-04-28T00:00:00.000Z;0.035
2021-04-29T00:00:00.000Z;0.107
2021-04-30T00:00:00.000Z;0.58
2021-05-01T00:00:00.000Z;0.465
2021-05-02T00:00:00.000Z;0.687
2021-05-03T00:00:00.000Z;0.301
2021-05-04T00:00:00.000Z;0.184
2021-05-05T00:00:00.000Z;0.868
2021-05-06T00:00:00.000Z;0.999
2021-05-07T00:00:00.000Z;0.958
2021-05-08T00:00:00.000Z;0.507
2021-05-09T00:00:00.000Z;0.243
2021-05-10T00:00:00.000Z;2.63
2021-05-11T00:00:00.000Z;2.08
2021-05-12T00:00:00.000Z;0.779
2021-05-13T00:00:00.000Z;0.382
2021-05-14T00:00:00.000Z;0.218
2021-05-15T00:00:00.000Z;0.412
2021-05-16T00:00:00.000Z;0.787
2021-05-17T00:00:00.000Z;0.765
2021-05-18T00:00:00.000Z;1.75
2021-05-19T00:00:00.000Z;0.768
2021-05-20T00:00:00.000Z;0.838
2021-05-21T00:00:00.000Z;1.74
2021-05-22T00:00:00.000Z;2.13
2021-05-23T00:00:00.000Z;0.74
2021-05-24T00:00:00.000Z;0.402
2021-05-25T00:00:00.000Z;0.223
2021-05-26T00:00:00.000Z;0.137
2021-05-27T00:00:00.000Z;0.113
2021-05-28T00:00:00.000Z;0.1
2021-05-29T00:00:00.000Z;0.085
2021-05-30T00:00:00.000Z;0.068
2021-05-31T00:00:00.000Z;0.055
2021-06-01T00:00:00.000Z;0.05
2021-06-02T00:00:00.000Z;0.054
2021-06-03T00:00:00.000Z;0.043
2021-06-04T00:00:00.000Z;0.039
2021-06-05T00:00:00.000Z;0.083
2021-06-06T00:00:00.000Z;0.135
2021-06-07T00:00:00.000Z;0.069
2021-06-08T00:00:00.000Z;0.061
2021-06-09T00:00:00.000Z;0.1
2021-06-10T00:00:00.000Z;0.066
2021-06-11T00:00:00.000Z;0.045
2021-06-12T00:00:00.000Z;0.041
2021-06-13T00:00:00.000Z;0.033
2021-06-14T00:00:00.000Z;0.029
2021-06-15T00:00:00.000Z;0.028
2021-06-16T00:00:00.000Z;0.029
2021-06-17T00:00:00.000Z;0.029
2021-06-18T00:00:00.000Z;0.028
2021-06-19T00:00:00.000Z;0.027
2021-06-20T00:00:00.000Z;0.03
2021-06-21T00:00:00.000Z;0.1
2021-06-22T00:00:00.000Z;0.129
2021-06-23T00:00:00.000Z;0.052
2021-06-24T00:00:00.000Z;0.093
2021-06-25T00:00:00.000Z;0.255
2021-06-26T00:00:00.000Z;0.114
2021-06-27T00:00:00.000Z;0.071
2021-06-28T00:00:00.000Z;0.045
2021-06-29T00:00:00.000Z;1.68
2021-06-30T00:00:00.000Z;2.03
2021-07-01T00:00:00.000Z;1.09
2021-07-02T00:00:00.000Z;0.285
2021-07-03T00:00:00.000Z;0.127
2021-07-04T00:00:00.000Z;0.133
2021-07-05T00:00:00.000Z;0.119
2021-07-06T00:00:00.000Z;1.84
2021-07-07T00:00:00.000Z;1.07
2021-07-08T00:00:00.000Z;0.938
2021-07-09T00:00:00.000Z;0.641
2021-07-10T00:00:00.000Z;0.256
2021-07-11T00:00:00.000Z;0.164
2021-07-12T00:00:00.000Z;0.493
2021-07-13T00:00:00.000Z;3.45
2021-07-14T00:00:00.000Z;0.84
2021-07-15T00:00:00.000Z;6.35
2021-07-16T00:00:00.000Z;4.79
2021-07-17T00:00:00.000Z;1.03
2021-07-18T00:00:00.000Z;0.401
2021-07-19T00:00:00.000Z;0.201
2021-07-20T00:00:00.000Z;0.117
2021-07-21T00:00:00.000Z;0.104
2021-07-22T00:00:00.000Z;0.088
2021-07-23T00:00:00.000Z;0.076
2021-07-24T00:00:00.000Z;0.078
2021-07-25T00:00:00.000Z;0.067
2021-07-26T00:00:00.000Z;0.054
2021-07-27T00:00:00.000Z;0.05
2021-07-28T00:00:00.000Z;0.05
2021-07-29T00:00:00.000Z;0.044
2021-07-30T00:00:00.000Z;0.038
2021-07-31T00:00:00.000Z;0.079
2021-08-01T00:00:00.000Z;0.058
2021-08-02T00:00:00.000Z;0.07
2021-08-03T00:00:00.000Z;0.165
2021-08-04T00:00:00.000Z;0.129
2021-08-05T00:00:00.000Z;0.358
2021-08-06T00:00:00.000Z;0.178
2021-08-07T00:00:00.000Z;1.24
2021-08-08T00:00:00.000Z;1.14
2021-08-09T00:00:00.000Z;0.265
2021-08-10T00:00:00.000Z;0.122
2021-08-11T00:00:00.000Z;0.099
2021-08-12T00:00:00.000Z;0.081
2021-08-13T00:00:00.000Z;0.066
2021-08-14T00:00:00.000Z;0.054
2021-08-15T00:00:00.000Z;0.048
2021-08-16T00:00:00.000Z;0.044
2021-08-17T00:00:00.000Z;0.044
2021-08-18T00:00:00.000Z;0.043
2021-08-19T00:00:00.000Z;0.036
2021-08-20T00:00:00.000Z;0.034
2021-08-21T00:00:00.000Z;0.031
2021-08-22T00:00:00.000Z;0.047
2021-08-23T00:00:00.000Z;0.049
2021-08-24T00:00:00.000Z;0.034
2021-08-25T00:00:00.000Z;0.029
2021-08-26T00:00:00.000Z;0.029
2021-08-27T00:00:00.000Z;0.029
2021-08-28T00:00:00.000Z;0.028
2021-08-29T00:00:00.000Z;0.029
2021-08-30T00:00:00.000Z;0.027
2021-08-31T00:00:00.000Z;0.027
2021-09-01T00:00:00.000Z;0.025
2021-09-02T00:00:00.000Z;0.026
2021-09-03T00:00:00.000Z;0.024
2021-09-04T00:00:00.000Z;0.025
2021-09-05T00:00:00.000Z;0.025
2021-09-06T00:00:00.000Z;0.025
2021-09-07T00:00:00.000Z;0.025
2021-09-08T00:00:00.000Z;0.024
2021-09-09T00:00:00.000Z;0.024
2021-09-10T00:00:00.000Z;0.025
2021-09-11T00:00:00.000Z;0.024
2021-09-12T00:00:00.000Z;0.025
2021-09-13T00:00:00.000Z;0.024
2021-09-14T00:00:00.000Z;0.024
2021-09-15T00:00:00.000Z;0.026
2021-09-16T00:00:00.000Z;0.036
2021-09-17T00:00:00.000Z;0.036
2021-09-18T00:00:00.000Z;0.029
2021-09-19T00:00:00.000Z;0.05
2021-09-20T00:00:00.000Z;0.066
2021-09-21T00:00:00.000Z;0.043
2021-09-22T00:00:00.000Z;0.035
2021-09-23T00:00:00.000Z;0.029
2021-09-24T00:00:00.000Z;0.028
2021-09-25T00:00:00.000Z;0.028
2021-09-26T00:00:00.000Z;0.028
2021-09-27T00:00:00.000Z;0.031
2021-09-28T00:00:00.000Z;0.032
2021-09-29T00:00:00.000Z;0.032
2021-09-30T00:00:00.000Z;0.03
2021-10-01T00:00:00.000Z;0.029
2021-10-02T00:00:00.000Z;0.028
2021-10-03T00:00:00.000Z;0.3
2021-10-04T00:00:00.000Z;1.3
2021-10-05T00:00:00.000Z;0.889
2021-10-06T00:00:00.000Z;0.518
2021-10-07T00:00:00.000Z;0.179
2021-10-08T00:00:00.000Z;0.105
2021-10-09T00:00:00.000Z;0.075
2021-10-10T00:00:00.000Z;0.053
2021-10-11T00:00:00.000Z;0.044
2021-10-12T00:00:00.000Z;0.041
2021-10-13T00:00:00.000Z;0.034
2021-10-14T00:00:00.000Z;0.031
2021-10-15T00:00:00.000Z;0.029
2021-10-16T00:00:00.000Z;0.027
2021-10-17T00:00:00.000Z;0.028
2021-10-18T00:00:00.000Z;0.027
2021-10-19T00:00:00.000Z;0.024
2021-10-20T00:00:00.000Z;0.025
2021-10-21T00:00:00.000Z;0.033
2021-10-22T00:00:00.000Z;0.07
2021-10-23T00:00:00.000Z;0.058
2021-10-24T00:00:00.000Z;0.039
2021-10-25T00:00:00.000Z;0.029
2021-10-26T00:00:00.000Z;0.032
2021-10-27T00:00:00.000Z;0.06
2021-10-28T00:00:00.000Z;0.042
2021-10-29T00:00:00.000Z;0.03
2021-10-30T00:00:00.000Z;0.029
2021-10-31T00:00:00.000Z;0.038
2021-11-01T00:00:00.000Z;1.78
2021-11-02T00:00:00.000Z;0.727
2021-11-03T00:00:00.000Z;1.47
2021-11-04T00:00:00.000Z;0.819
2021-11-05T00:00:00.000Z;0.928
2021-11-06T00:00:00.000Z;0.392
2021-11-07T00:00:00.000Z;0.189
2021-11-08T00:00:00.000Z;0.115
2021-11-09T00:00:00.000Z;0.103
2021-11-10T00:00:00.000Z;0.091
2021-11-11T00:00:00.000Z;0.075
2021-11-12T00:00:00.000Z;0.065
2021-11-13T00:00:00.000Z;0.057
2021-11-14T00:00:00.000Z;0.078
2021-11-15T00:00:00.000Z;0.078
2021-11-16T00:00:00.000Z;0.069
2021-11-17T00:00:00.000Z;0.065
2021-11-18T00:00:00.000Z;0.065
2021-11-19T00:00:00.000Z;0.065
2021-11-20T00:00:00.000Z;0.054
2021-11-21T00:00:00.000Z;0.054
2021-11-22T00:00:00.000Z;0.054
2021-11-23T00:00:00.000Z;0.048
2021-11-24T00:00:00.000Z;0.041
2021-11-25T00:00:00.000Z;0.039
2021-11-26T00:00:00.000Z;0.043
2021-11-27T00:00:00.000Z;0.052
2021-11-28T00:00:00.000Z;0.064
2021-11-29T00:00:00.000Z;0.079
2021-11-30T00:00:00.000Z;0.1
2021-12-01T00:00:00.000Z;1.56
2021-12-02T00:00:00.000Z;1.48
2021-12-03T00:00:00.000Z;0.572
2021-12-04T00:00:00.000Z;6.58
2021-12-05T00:00:00.000Z;1.65
2021-12-06T00:00:00.000Z;0.611
2021-12-07T00:00:00.000Z;0.407
2021-12-08T00:00:00.000Z;2.48
2021-12-09T00:00:00.000Z;0.911
2021-12-10T00:00:00.000Z;0.88
2021-12-11T00:00:00.000Z;0.751
2021-12-12T00:00:00.000Z;0.416
2021-12-13T00:00:00.000Z;0.303
2021-12-14T00:00:00.000Z;0.294
2021-12-15T00:00:00.000Z;0.27
2021-12-16T00:00:00.000Z;0.208
2021-12-17T00:00:00.000Z;0.144
2021-12-18T00:00:00.000Z;0.116
2021-12-19T00:00:00.000Z;0.111
2021-12-20T00:00:00.000Z;0.104
2021-12-21T00:00:00.000Z;0.093
2021-12-22T00:00:00.000Z;0.079
2021-12-23T00:00:00.000Z;0.072
2021-12-24T00:00:00.000Z;0.889
2021-12-25T00:00:00.000Z;1.68
2021-12-26T00:00:00.000Z;2.95
2021-12-27T00:00:00.000Z;1.23
2021-12-28T00:00:00.000Z;3.32
2021-12-29T00:00:00.000Z;3.35
2021-12-30T00:00:00.000Z;2.2
2021-12-31T00:00:00.000Z;0.828
2022-01-01T00:00:00.000Z;0.395
2022-01-02T00:00:00.000Z;0.235
2022-01-03T00:00:00.000Z;0.145
2022-01-04T00:00:00.000Z;0.2
2022-01-05T00:00:00.000Z;2.06
2022-01-06T00:00:00.000Z;0.66
2022-01-07T00:00:00.000Z;0.326
2022-01-08T00:00:00.000Z;0.233
2022-01-09T00:00:00.000Z;1.54
2022-01-10T00:00:00.000Z;0.776
2022-01-11T00:00:00.000Z;0.434
2022-01-12T00:00:00.000Z;0.254
2022-01-13T00:00:00.000Z;0.164
2022-01-14T00:00:00.000Z;0.116
2022-01-15T00:00:00.000Z;0.111
2022-01-16T00:00:00.000Z;0.101
2022-01-17T00:00:00.000Z;0.09
2022-01-18T00:00:00.000Z;0.083
2022-01-19T00:00:00.000Z;0.078
2022-01-20T00:00:00.000Z;0.069
2022-01-21T00:00:00.000Z;0.061
2022-01-22T00:00:00.000Z;0.054
2022-01-23T00:00:00.000Z;0.047
2022-01-24T00:00:00.000Z;0.044
2022-01-25T00:00:00.000Z;0.044
2022-01-26T00:00:00.000Z;0.044
2022-01-27T00:00:00.000Z;0.04
2022-01-28T00:00:00.000Z;0.039
2022-01-29T00:00:00.000Z;0.039
2022-01-30T00:00:00.000Z;0.066
2022-01-31T00:00:00.000Z;0.172
2022-02-01T00:00:00.000Z;0.185
2022-02-02T00:00:00.000Z;1.7
2022-02-03T00:00:00.000Z;1.03
2022-02-04T00:00:00.000Z;0.739
2022-02-05T00:00:00.000Z;0.628
2022-02-06T00:00:00.000Z;0.311
2022-02-07T00:00:00.000Z;2.09
2022-02-08T00:00:00.000Z;0.536
2022-02-09T00:00:00.000Z;0.261
2022-02-10T00:00:00.000Z;0.153
2022-02-11T00:00:00.000Z;0.748
2022-02-12T00:00:00.000Z;0.399
2022-02-13T00:00:00.000Z;0.224
2022-02-14T00:00:00.000Z;0.486
2022-02-15T00:00:00.000Z;0.905
2022-02-16T00:00:00.000Z;1.75
2022-02-17T00:00:00.000Z;3.37
2022-02-18T00:00:00.000Z;0.883
2022-02-19T00:00:00.000Z;0.617
2022-02-20T00:00:00.000Z;0.362
2022-02-21T00:00:00.000Z;1.15
2022-02-22T00:00:00.000Z;0.835
2022-02-23T00:00:00.000Z;0.534
2022-02-24T00:00:00.000Z;0.361
2022-02-25T00:00:00.000Z;0.249
